id,createddate,eventenqueuedutctime,generateddate,accountid,eventid,et,com,metricname,eventcompared,originalvalue,actualvalue,originalsource,actualsource
20180102-0004-4144-5245-6576656e5441,2018-01-02T00:00:00.000000Z,2018-01-02T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TA,events,et4,8803,8803,ADMIN,REDSHIFT
20180102-0004-4144-5245-6576656e5448,2018-01-02T00:00:00.000000Z,2018-01-02T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TH,events,et4,8804,8804,ADMIN,REDSHIFT
20180102-0004-4144-5245-6576656e554b,2018-01-02T00:00:00.000000Z,2018-01-02T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,UK,events,et4,8805,8805,ADMIN,REDSHIFT
20180103-0004-4144-5245-6576656e4153,2018-01-03T00:00:00.000000Z,2018-01-03T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,AS,events,et4,8806,8806,ADMIN,REDSHIFT
20180103-0004-4144-5245-6576656e4241,2018-01-03T00:00:00.000000Z,2018-01-03T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BA,events,et4,8807,8807,ADMIN,REDSHIFT
20180103-0004-4144-5245-6576656e424e,2018-01-03T00:00:00.000000Z,2018-01-03T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BN,events,et4,8808,8808,ADMIN,REDSHIFT
20180103-0004-4144-5245-6576656e4341,2018-01-03T00:00:00.000000Z,2018-01-03T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,CA,events,et4,8809,8809,ADMIN,REDSHIFT
20180103-0004-4144-5245-6576656e4355,2018-01-03T00:00:00.000000Z,2018-01-03T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,CU,events,et4,8810,8810,ADMIN,REDSHIFT
20180103-0004-4144-5245-6576656e4441,2018-01-03T00:00:00.000000Z,2018-01-03T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,DA,events,et4,8811,8811,ADMIN,REDSHIFT
20180103-0004-4144-5245-6576656e4841,2018-01-03T00:00:00.000000Z,2018-01-03T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HA,events,et4,8812,8812,ADMIN,REDSHIFT
20180103-0004-4144-5245-6576656e484b,2018-01-03T00:00:00.000000Z,2018-01-03T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HK,events,et4,8813,8813,ADMIN,REDSHIFT
20180103-0004-4144-5245-6576656e4d59,2018-01-03T00:00:00.000000Z,2018-01-03T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,MY,events,et4,8814,8814,ADMIN,REDSHIFT
20180103-0004-4144-5245-6576656e4e5a,2018-01-03T00:00:00.000000Z,2018-01-03T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,NZ,events,et4,8815,8815,ADMIN,REDSHIFT
20180103-0004-4144-5245-6576656e4f41,2018-01-03T00:00:00.000000Z,2018-01-03T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,OA,events,et4,8816,8816,ADMIN,REDSHIFT
20180103-0004-4144-5245-6576656e5048,2018-01-03T00:00:00.000000Z,2018-01-03T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,PH,events,et4,8817,8817,ADMIN,REDSHIFT
20180103-0004-4144-5245-6576656e5349,2018-01-03T00:00:00.000000Z,2018-01-03T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,SI,events,et4,8818,8818,ADMIN,REDSHIFT
20180103-0004-4144-5245-6576656e5441,2018-01-03T00:00:00.000000Z,2018-01-03T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TA,events,et4,8819,8819,ADMIN,REDSHIFT
20180103-0004-4144-5245-6576656e5448,2018-01-03T00:00:00.000000Z,2018-01-03T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TH,events,et4,8820,8820,ADMIN,REDSHIFT
20180103-0004-4144-5245-6576656e554b,2018-01-03T00:00:00.000000Z,2018-01-03T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,UK,events,et4,8821,8821,ADMIN,REDSHIFT
20180104-0004-4144-5245-6576656e4153,2018-01-04T00:00:00.000000Z,2018-01-04T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,AS,events,et4,8822,8822,ADMIN,REDSHIFT
20180104-0004-4144-5245-6576656e4241,2018-01-04T00:00:00.000000Z,2018-01-04T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BA,events,et4,8823,8823,ADMIN,REDSHIFT
20180104-0004-4144-5245-6576656e424e,2018-01-04T00:00:00.000000Z,2018-01-04T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BN,events,et4,8824,8824,ADMIN,REDSHIFT
20180104-0004-4144-5245-6576656e4341,2018-01-04T00:00:00.000000Z,2018-01-04T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,CA,events,et4,8825,8825,ADMIN,REDSHIFT
20180104-0004-4144-5245-6576656e4355,2018-01-04T00:00:00.000000Z,2018-01-04T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,CU,events,et4,8826,8826,ADMIN,REDSHIFT
20180104-0004-4144-5245-6576656e4441,2018-01-04T00:00:00.000000Z,2018-01-04T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,DA,events,et4,8827,8827,ADMIN,REDSHIFT
20180104-0004-4144-5245-6576656e4841,2018-01-04T00:00:00.000000Z,2018-01-04T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HA,events,et4,8828,8828,ADMIN,REDSHIFT
20180104-0004-4144-5245-6576656e484b,2018-01-04T00:00:00.000000Z,2018-01-04T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HK,events,et4,8829,8829,ADMIN,REDSHIFT
20180104-0004-4144-5245-6576656e4d59,2018-01-04T00:00:00.000000Z,2018-01-04T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,MY,events,et4,8830,8830,ADMIN,REDSHIFT
20180104-0004-4144-5245-6576656e4e5a,2018-01-04T00:00:00.000000Z,2018-01-04T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,NZ,events,et4,8831,8831,ADMIN,REDSHIFT
20180104-0004-4144-5245-6576656e4f41,2018-01-04T00:00:00.000000Z,2018-01-04T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,OA,events,et4,8832,8832,ADMIN,REDSHIFT
20180104-0004-4144-5245-6576656e5048,2018-01-04T00:00:00.000000Z,2018-01-04T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,PH,events,et4,8833,8833,ADMIN,REDSHIFT
20180104-0004-4144-5245-6576656e5349,2018-01-04T00:00:00.000000Z,2018-01-04T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,SI,events,et4,8834,8834,ADMIN,REDSHIFT
20180104-0004-4144-5245-6576656e5441,2018-01-04T00:00:00.000000Z,2018-01-04T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TA,events,et4,8835,8835,ADMIN,REDSHIFT
20180104-0004-4144-5245-6576656e5448,2018-01-04T00:00:00.000000Z,2018-01-04T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TH,events,et4,8836,8836,ADMIN,REDSHIFT
20180104-0004-4144-5245-6576656e554b,2018-01-04T00:00:00.000000Z,2018-01-04T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,UK,events,et4,8837,8837,ADMIN,REDSHIFT
20180105-0004-4144-5245-6576656e4153,2018-01-05T00:00:00.000000Z,2018-01-05T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,AS,events,et4,8838,8838,ADMIN,REDSHIFT
20180105-0004-4144-5245-6576656e4241,2018-01-05T00:00:00.000000Z,2018-01-05T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BA,events,et4,8839,8839,ADMIN,REDSHIFT
20180105-0004-4144-5245-6576656e424e,2018-01-05T00:00:00.000000Z,2018-01-05T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BN,events,et4,8840,8840,ADMIN,REDSHIFT
20180105-0004-4144-5245-6576656e4341,2018-01-05T00:00:00.000000Z,2018-01-05T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,CA,events,et4,8841,8841,ADMIN,REDSHIFT
20180105-0004-4144-5245-6576656e4355,2018-01-05T00:00:00.000000Z,2018-01-05T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,CU,events,et4,8842,8842,ADMIN,REDSHIFT
20180105-0004-4144-5245-6576656e6461,2018-01-05T00:00:00.000000Z,2018-01-05T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,da,events,et4,8843,8843,ADMIN,REDSHIFT
20180105-0004-4144-5245-6576656e4441,2018-01-05T00:00:00.000000Z,2018-01-05T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,DA,events,et4,8844,8844,ADMIN,REDSHIFT
20180105-0004-4144-5245-6576656e4841,2018-01-05T00:00:00.000000Z,2018-01-05T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HA,events,et4,8845,8845,ADMIN,REDSHIFT
20180105-0004-4144-5245-6576656e484b,2018-01-05T00:00:00.000000Z,2018-01-05T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HK,events,et4,8846,8846,ADMIN,REDSHIFT
20180105-0004-4144-5245-6576656e4d59,2018-01-05T00:00:00.000000Z,2018-01-05T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,MY,events,et4,8847,8847,ADMIN,REDSHIFT
20180105-0004-4144-5245-6576656e4e5a,2018-01-05T00:00:00.000000Z,2018-01-05T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,NZ,events,et4,8848,8848,ADMIN,REDSHIFT
20180105-0004-4144-5245-6576656e4f41,2018-01-05T00:00:00.000000Z,2018-01-05T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,OA,events,et4,8849,8849,ADMIN,REDSHIFT
20180105-0004-4144-5245-6576656e5048,2018-01-05T00:00:00.000000Z,2018-01-05T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,PH,events,et4,8850,8850,ADMIN,REDSHIFT
20180105-0004-4144-5245-6576656e5349,2018-01-05T00:00:00.000000Z,2018-01-05T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,SI,events,et4,8851,8851,ADMIN,REDSHIFT
20180105-0004-4144-5245-6576656e5441,2018-01-05T00:00:00.000000Z,2018-01-05T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TA,events,et4,8852,8852,ADMIN,REDSHIFT
20180105-0004-4144-5245-6576656e5448,2018-01-05T00:00:00.000000Z,2018-01-05T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TH,events,et4,8853,8853,ADMIN,REDSHIFT
20180105-0004-4144-5245-6576656e554b,2018-01-05T00:00:00.000000Z,2018-01-05T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,UK,events,et4,8854,8854,ADMIN,REDSHIFT
20180106-0004-4144-5245-6576656e4153,2018-01-06T00:00:00.000000Z,2018-01-06T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,AS,events,et4,8855,8855,ADMIN,REDSHIFT
20180106-0004-4144-5245-6576656e4241,2018-01-06T00:00:00.000000Z,2018-01-06T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BA,events,et4,8856,8856,ADMIN,REDSHIFT
20180106-0004-4144-5245-6576656e424e,2018-01-06T00:00:00.000000Z,2018-01-06T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BN,events,et4,8857,8857,ADMIN,REDSHIFT
20180106-0004-4144-5245-6576656e4341,2018-01-06T00:00:00.000000Z,2018-01-06T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,CA,events,et4,8858,8858,ADMIN,REDSHIFT
20180106-0004-4144-5245-6576656e4355,2018-01-06T00:00:00.000000Z,2018-01-06T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,CU,events,et4,8859,8859,ADMIN,REDSHIFT
20180106-0004-4144-5245-6576656e6461,2018-01-06T00:00:00.000000Z,2018-01-06T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,da,events,et4,8860,8860,ADMIN,REDSHIFT
20180106-0004-4144-5245-6576656e4441,2018-01-06T00:00:00.000000Z,2018-01-06T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,DA,events,et4,8861,8861,ADMIN,REDSHIFT
20180106-0004-4144-5245-6576656e4841,2018-01-06T00:00:00.000000Z,2018-01-06T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HA,events,et4,8862,8862,ADMIN,REDSHIFT
20180106-0004-4144-5245-6576656e484b,2018-01-06T00:00:00.000000Z,2018-01-06T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HK,events,et4,8863,8863,ADMIN,REDSHIFT
20180106-0004-4144-5245-6576656e4d59,2018-01-06T00:00:00.000000Z,2018-01-06T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,MY,events,et4,8864,8864,ADMIN,REDSHIFT
20180106-0004-4144-5245-6576656e4e5a,2018-01-06T00:00:00.000000Z,2018-01-06T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,NZ,events,et4,8865,8865,ADMIN,REDSHIFT
20180106-0004-4144-5245-6576656e4f41,2018-01-06T00:00:00.000000Z,2018-01-06T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,OA,events,et4,8866,8866,ADMIN,REDSHIFT
20180106-0004-4144-5245-6576656e5048,2018-01-06T00:00:00.000000Z,2018-01-06T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,PH,events,et4,8867,8867,ADMIN,REDSHIFT
20180106-0004-4144-5245-6576656e5349,2018-01-06T00:00:00.000000Z,2018-01-06T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,SI,events,et4,8868,8868,ADMIN,REDSHIFT
20180106-0004-4144-5245-6576656e5441,2018-01-06T00:00:00.000000Z,2018-01-06T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TA,events,et4,8869,8869,ADMIN,REDSHIFT
20180106-0004-4144-5245-6576656e5448,2018-01-06T00:00:00.000000Z,2018-01-06T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TH,events,et4,8870,8870,ADMIN,REDSHIFT
20180106-0004-4144-5245-6576656e554b,2018-01-06T00:00:00.000000Z,2018-01-06T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,UK,events,et4,8871,8871,ADMIN,REDSHIFT
20180107-0004-4144-5245-6576656e4153,2018-01-07T00:00:00.000000Z,2018-01-07T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,AS,events,et4,8872,8872,ADMIN,REDSHIFT
20180107-0004-4144-5245-6576656e4241,2018-01-07T00:00:00.000000Z,2018-01-07T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BA,events,et4,8873,8873,ADMIN,REDSHIFT
20180107-0004-4144-5245-6576656e424e,2018-01-07T00:00:00.000000Z,2018-01-07T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BN,events,et4,8874,8874,ADMIN,REDSHIFT
20180107-0004-4144-5245-6576656e4341,2018-01-07T00:00:00.000000Z,2018-01-07T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,CA,events,et4,8875,8875,ADMIN,REDSHIFT
20180107-0004-4144-5245-6576656e434e,2018-01-07T00:00:00.000000Z,2018-01-07T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,CN,events,et4,8876,8876,ADMIN,REDSHIFT
20180107-0004-4144-5245-6576656e4355,2018-01-07T00:00:00.000000Z,2018-01-07T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,CU,events,et4,8877,8877,ADMIN,REDSHIFT
20180107-0004-4144-5245-6576656e6461,2018-01-07T00:00:00.000000Z,2018-01-07T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,da,events,et4,8878,8878,ADMIN,REDSHIFT
20180107-0004-4144-5245-6576656e4441,2018-01-07T00:00:00.000000Z,2018-01-07T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,DA,events,et4,8879,8879,ADMIN,REDSHIFT
20180107-0004-4144-5245-6576656e4841,2018-01-07T00:00:00.000000Z,2018-01-07T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HA,events,et4,8880,8880,ADMIN,REDSHIFT
20180107-0004-4144-5245-6576656e484b,2018-01-07T00:00:00.000000Z,2018-01-07T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,HK,events,et4,8881,8881,ADMIN,REDSHIFT
20180107-0004-4144-5245-6576656e4d59,2018-01-07T00:00:00.000000Z,2018-01-07T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,MY,events,et4,8882,8882,ADMIN,REDSHIFT
20180107-0004-4144-5245-6576656e4e5a,2018-01-07T00:00:00.000000Z,2018-01-07T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,NZ,events,et4,8883,8883,ADMIN,REDSHIFT
20180107-0004-4144-5245-6576656e4f41,2018-01-07T00:00:00.000000Z,2018-01-07T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,OA,events,et4,8884,8884,ADMIN,REDSHIFT
20180107-0004-4144-5245-6576656e5048,2018-01-07T00:00:00.000000Z,2018-01-07T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,PH,events,et4,8885,8885,ADMIN,REDSHIFT
20180107-0004-4144-5245-6576656e5349,2018-01-07T00:00:00.000000Z,2018-01-07T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,SI,events,et4,8886,8886,ADMIN,REDSHIFT
20180107-0004-4144-5245-6576656e5441,2018-01-07T00:00:00.000000Z,2018-01-07T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TA,events,et4,8887,8887,ADMIN,REDSHIFT
20180107-0004-4144-5245-6576656e5448,2018-01-07T00:00:00.000000Z,2018-01-07T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,TH,events,et4,8888,8888,ADMIN,REDSHIFT
20180107-0004-4144-5245-6576656e554b,2018-01-07T00:00:00.000000Z,2018-01-07T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,UK,events,et4,8889,8889,ADMIN,REDSHIFT
20180108-0004-4144-5245-6576656e4153,2018-01-08T00:00:00.000000Z,2018-01-08T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,AS,events,et4,8890,8890,ADMIN,REDSHIFT
20180108-0004-4144-5245-6576656e4241,2018-01-08T00:00:00.000000Z,2018-01-08T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BA,events,et4,8891,8891,ADMIN,REDSHIFT
20180108-0004-4144-5245-6576656e424e,2018-01-08T00:00:00.000000Z,2018-01-08T00:00:00.000000Z,2018-04-25T17:27:28.000000Z,667fa4a4-b3f0-4391-b740-a26db510c2d7,e79c98f8-f777-4416-b13a-65446f079147,90,BN,events,et4,8892,8892,ADMIN,REDSHIFT
